hanzi,tl,frequency,poj,tl_num,poj_num
搝大索,khiú-tuā-soh,16,khiú-tōa-soh,khiu2tua7soh4,khiu2toa7soh4
摖板球,tshè-pán-kiû,16,chhè-pán-kiû,tshe3pan2kiu5,chhe3pan2kiu5
摧死,tshui--sí,16,chhui--sí,tshui1si2,chhui1si2
擋老化,tòng-nóo-huà,16,tòng-nó͘-hòa,tong3noo2hua3,tong3noo2hoa3
攑頭痕,gia̍h-thâu-hûn,16,gia̍h-thâu-hûn,giah8thau5hun5,giah8thau5hun5
放予爛,pàng-hōo-nuā,16,pàng-hō͘-nōa,pang3hoo7nua7,pang3hoo7noa7
放送器,hòng-sàng-khì,16,hòng-sàng-khì,hong3sang3khi3,hong3sang3khi3
敆餡餅,kap-ānn-piánn,16,kap-āⁿ-piáⁿ,kap4ann7piann2,kap4ann7piann2
散熱器,sàn-jia̍t-khì,16,sàn-jia̍t-khì,san3jiat8khi3,san3jiat8khi3
散熱器,sàn-lia̍t-khì,16,sàn-lia̍t-khì,san3liat8khi3,san3liat8khi3
散赤線,sàn-tshiah-suànn,16,sàn-chhiah-sòaⁿ,san3tshiah4suann3,san3chhiah4soann3
敧枋牚,khi-pang-thènn,16,khi-pang-thèⁿ,khi1pang1thenn3,khi1pang1thenn3
敧枋牚,khi-pang-thìnn,16,khi-pang-thìⁿ,khi1pang1thinn3,khi1pang1thinn3
斑芝花,pan-tsi-hue,16,pan-chi-hoe,pan1tsi1hue1,pan1chi1hoe1
新娘衫,sin-niû-sann,16,sin-niû-saⁿ,sin1niu5sann1,sin1niu5sann1
方塊酥,hong-tè-soo,16,hong-tè-so͘,hong1te3soo1,hong1te3soo1
日系妝,ji̍t-hē-tsong,16,ji̍t-hē-chong,jit8he7tsong1,jit8he7chong1
日系妝,li̍t-hē-tsong,16,li̍t-hē-chong,lit8he7tsong1,lit8he7chong1
早晝頓,tsá-tàu-tǹg,16,chá-tàu-tǹg,tsa2tau3tng3,cha2tau3tng3
明太子,bîng-thài-tsí,16,bêng-thài-chí,bing5thai3tsi2,beng5thai3chi2
明太子,mê-thài-khòo,16,mê-thài-khò͘,me5thai3khoo3,me5thai3khoo3
普洱茶,phóo-ní-tê,16,phó͘-ní-tê,phoo2ni2te5,phoo2ni2te5
暗擊手,àm-kik-tshiú,16,àm-kek-chhiú,am3kik4tshiu2,am3kek4chhiu2
暗擊銃,àm-kik-tshìng,16,àm-kek-chhèng,am3kik4tshing3,am3kek4chheng3
曲棍球,khiok-kùn-kiû,16,khiok-kùn-kiû,khiok4kun3kiu5,khiok4kun3kiu5
木棉花,bo̍k-mî-hue,16,bo̍k-mî-hoe,bok8mi5hue1,bok8mi5hoe1
杏仁凍,hīng-jîn-tàng,16,hēng-jîn-tàng,hing7jin5tang3,heng7jin5tang3
杏仁凍,hīng-lîn-tàng,16,hēng-lîn-tàng,hing7lin5tang3,heng7lin5tang3
杏仁粉,hīng-jîn-hún,16,hēng-jîn-hún,hing7jin5hun2,heng7jin5hun2
杏仁粉,hīng-lîn-hún,16,hēng-lîn-hún,hing7lin5hun2,heng7lin5hun2
杜賓狗,tōo-pin-káu,16,tō͘-pin-káu,too7pin1kau2,too7pin1kau2
枋仔牚,pang-á-thènn,16,pang-á-thèⁿ,pang1a2thenn3,pang1a2thenn3
枋仔牚,pang-á-thìnn,16,pang-á-thìⁿ,pang1a2thinn3,pang1a2thinn3
果子乾,kué-tsí-kuann,16,kóe-chí-koaⁿ,kue2tsi2kuann1,koe2chi2koann1
果子乾,ké-tsí-kuann,16,ké-chí-koaⁿ,ke2tsi2kuann1,ke2chi2koann1
果汁機,kó-tsiap-ki,16,kó-chiap-ki,ko2tsiap4ki1,ko2chiap4ki1
染目眉,ní-ba̍k-bâi,16,ní-ba̍k-bâi,ni2bak8bai5,ni2bak8bai5
染眉膏,ní-bâi-ko,16,ní-bâi-ko,ni2bai5ko1,ni2bai5ko1
染脣液,ní-tûn-i̍k,16,ní-tûn-e̍k,ni2tun5ik8,ni2tun5ek8
柔軟度,jiû-luán-tōo,16,jiû-loán-tō͘,jiu5luan2too7,jiu5loan2too7
柔軟度,jiû-nńg-tōo,16,jiû-nńg-tō͘,jiu5nng2too7,jiu5nng2too7
柔軟度,liû-luán-tōo,16,liû-loán-tō͘,liu5luan2too7,liu5loan2too7
柔軟度,liû-nńg-tōo,16,liû-nńg-tō͘,liu5nng2too7,liu5nng2too7
柴角仔,tshâ-kak-á,16,chhâ-kak-á,tsha5kak4a2,chha5kak4a2
核分裂,hi̍k-hun-lia̍t,16,he̍k-hun-lia̍t,hik8hun1liat8,hek8hun1liat8
核融合,hi̍k-iông-ha̍p,16,he̍k-iông-ha̍p,hik8iong5hap8,hek8iong5hap8
格式化,keh-sik-huà,16,keh-sek-hòa,keh4sik4hua3,keh4sek4hoa3
框線色,khing-suànn-sik,16,kheng-sòaⁿ-sek,khing1suann3sik4,kheng1soann3sek4
梳妝台,se-tsng-tâi,16,se-chng-tâi,se1tsng1tai5,se1chng1tai5
梳妝台,sue-tsng-tâi,16,soe-chng-tâi,sue1tsng1tai5,soe1chng1tai5
梳妝鏡,se-tsng-kiànn,16,se-chng-kiàⁿ,se1tsng1kiann3,se1chng1kiann3
梳妝鏡,sue-tsng-kiànn,16,soe-chng-kiàⁿ,sue1tsng1kiann3,soe1chng1kiann3
棉仔糖,mî-á-thn̂g,16,mî-á-thn̂g,mi5a2thng5,mi5a2thng5
椒麻雞,tsio-bâ-ke,16,chio-bâ-ke,tsio1ba5ke1,chio1ba5ke1
椒麻雞,tsio-bâ-kue,16,chio-bâ-koe,tsio1ba5kue1,chio1ba5koe1
椰子奶,iâ-tsí-ling,16,iâ-chí-leng,ia5tsi2ling1,ia5chi2leng1
椰子奶,iâ-tsí-ni,16,iâ-chí-ni,ia5tsi2ni1,ia5chi2ni1
榴彈炮,liû-tuânn-phàu,16,liû-tôaⁿ-phàu,liu5tuann5phau3,liu5toann5phau3
橄欖球,kan-ná-kiû,16,kan-ná-kiû,kan1na2kiu5,kan1na2kiu5
機械舞,ki-hāi-bú,16,ki-hāi-bú,ki1hai7bu2,ki1hai7bu2
檸檬塔,lê-bóng-thah,16,lê-bóng-thah,le5bong2thah4,le5bong2thah4
歐美妝,au-bí-tsong,16,au-bí-chong,au1bi2tsong1,au1bi2chong1
歹牢胎,pháinn-tiâu-the,16,pháiⁿ-tiâu-the,phainn2tiau5the1,phainn2tiau5the1
氣糋鍋,khì-tsìnn-ko,16,khì-chìⁿ-ko,khi3tsinn3ko1,khi3chinn3ko1
水流屍,tsuí-lâu-si,16,chúi-lâu-si,tsui2lau5si1,chui2lau5si1
水浸粿,tsuí-tsìm-kué,16,chúi-chìm-kóe,tsui2tsim3kue2,chui2chim3koe2
水煎包,tsuí-tsian-pau,16,chúi-chian-pau,tsui2tsian1pau1,chui2chian1pau1
水粉膏,tsuí-hún-ko,16,chúi-hún-ko,tsui2hun2ko1,chui2hun2ko1
水粉餅,tsuí-hún-piánn,16,chúi-hún-piáⁿ,tsui2hun2piann2,chui2hun2piann2
水雞泅,tsuí-ke-siû,16,chúi-ke-siû,tsui2ke1siu5,chui2ke1siu5
沉浸式,tîm-tsìm-sik,16,tîm-chìm-sek,tim5tsim3sik4,tim5chim3sek4
沙沙醬,sa-sa-tsiùnn,16,sa-sa-chiùⁿ,sa1sa1tsiunn3,sa1sa1chiunn3
沙皮狗,sua-phuê-káu,16,soa-phôe-káu,sua1phue5kau2,soa1phoe5kau2
沙皮狗,sua-phê-káu,16,soa-phê-káu,sua1phe5kau2,soa1phe5kau2
沙礫岩,sua-li̍k-gâm,16,soa-le̍k-gâm,sua1lik8gam5,soa1lek8gam5
油壓剪,iû-ap-tsián,16,iû-ap-chián,iu5ap4tsian2,iu5ap4chian2
沿岸流,iân-huānn-lâu,16,iân-hōaⁿ-lâu,ian5huann7lau5,ian5hoann7lau5
泅水池,siû-tsuí-tî,16,siû-chúi-tî,siu5tsui2ti5,siu5chui2ti5
泅水衫,siû-tsuí-sann,16,siû-chúi-saⁿ,siu5tsui2sann1,siu5chui2sann1
泅水鏡,siû-tsuí-kiànn,16,siû-chúi-kiàⁿ,siu5tsui2kiann3,siu5chui2kiann3
泉裕泰,tsuânn-jū-thài,16,chôaⁿ-jū-thài,tsuann5ju7thai3,choann5ju7thai3
泉裕泰,tsuânn-lū-thài,16,chôaⁿ-lū-thài,tsuann5lu7thai3,choann5lu7thai3
泔模粿,ám-bôo-kué,16,ám-bô͘-kóe,am2boo5kue2,am2boo5koe2
泔模粿,ám-bôo-ké,16,ám-bô͘-ké,am2boo5ke2,am2boo5ke2
法令痕,huat-līng-hûn,16,hoat-lēng-hûn,huat4ling7hun5,hoat4leng7hun5
洋刺波,iûnn-tshì-pho,16,iûⁿ-chhì-pho,iunn5tshi3pho1,iunn5chhi3pho1
洋芳瓜,iûnn-phang-kue,16,iûⁿ-phang-koe,iunn5phang1kue1,iunn5phang1koe1
洗面乳,sé-bīn-jú,16,sé-bīn-jú,se2bin7ju2,se2bin7ju2
海山醬,hái-san-tsiùnn,16,hái-san-chiùⁿ,hai2san1tsiunn3,hai2san1chiunn3
海洛因,hái-lo̍k-in,16,hái-lo̍k-in,hai2lok8in1,hai2lok8in1
海綿筅,hái-mî-tshíng,16,hái-mî-chhéng,hai2mi5tshing2,hai2mi5chheng2
海豬泅,hái-ti-siû,16,hái-ti-siû,hai2ti1siu5,hai2ti1siu5
消磨量,siau-môo-liōng,16,siau-mô͘-liōng,siau1moo5liong7,siau1moo5liong7
淘汰賽,tô-thài-sài,16,tô-thài-sài,to5thai3sai3,to5thai3sai3
游擊手,iû-kik-tshiú,16,iû-kek-chhiú,iu5kik4tshiu2,iu5kek4chhiu2
游擊隊,iû-kik-tuī,16,iû-kek-tūi,iu5kik4tui7,iu5kek4tui7
游泳池,iû-íng-tî,16,iû-éng-tî,iu5ing2ti5,iu5eng2ti5
游泳衫,iû-íng-sann,16,iû-éng-saⁿ,iu5ing2sann1,iu5eng2sann1
游泳鏡,iû-íng-kiànn,16,iû-éng-kiàⁿ,iu5ing2kiann3,iu5eng2kiann3
準決賽,tsún-kuat-sài,16,chún-koat-sài,tsun2kuat4sai3,chun2koat4sai3
滅火器,bia̍t-hué-khì,16,bia̍t-hóe-khì,biat8hue2khi3,biat8hoe2khi3
滅火器,bia̍t-hé-khì,16,bia̍t-hé-khì,biat8he2khi3,biat8he2khi3
滯洪池,tī-hông-tî,16,tī-hông-tî,ti7hong5ti5,ti7hong5ti5
演算法,ián-suàn-huat,16,ián-soàn-hoat,ian2suan3huat4,ian2soan3hoat4
漚查埔,àu-tsa-poo,16,àu-cha-po͘,au3tsa1poo1,au3cha1poo1
漸層色,tsiām-tsân-sik,16,chiām-chân-sek,tsiam7tsan5sik4,chiam7chan5sek4
潛艇堡,tsiâm-thíng-pó,16,chiâm-théng-pó,tsiam5thing2po2,chiam5theng2po2
激外外,kik-guā-guā,16,kek-gōa-gōa,kik4gua7gua7,kek4goa7goa7
瀏覽器,liû-lám-khì,16,liû-lám-khì,liu5lam2khi3,liu5lam2khi3
火燒山,hué-sio-suann,16,hóe-sio-soaⁿ,hue2sio1suann1,hoe2sio1soann1
火燒山,hé-sio-suann,16,hé-sio-soaⁿ,he2sio1suann1,he2sio1soann1
火薰妝,hué-hun-tsong,16,hóe-hun-chong,hue2hun1tsong1,hoe2hun1chong1
火薰妝,hé-hun-tsong,16,hé-hun-chong,he2hun1tsong1,he2hun1chong1
火龍果,hué-liông-kó,16,hóe-liông-kó,hue2liong5ko2,hoe2liong5ko2
火龍果,hé-lîng-kó,16,hé-lêng-kó,he2ling5ko2,he2leng5ko2
烏咖啡,oo-ka-pi,16,o͘-ka-pi,oo1ka1pi1,oo1ka1pi1
烏目眉,oo-ba̍k-bâ,16,o͘-ba̍k-bâ,oo1bak8ba5,oo1bak8ba5
烏目箍,oo-ba̍k-khoo,16,o͘-ba̍k-kho͘,oo1bak8khoo1,oo1bak8khoo1
烏秫米,oo-tsu̍t-bí,16,o͘-chu̍t-bí,oo1tsut8bi2,oo1chut8bi2
烏糙米,oo-tshò-bí,16,o͘-chhò-bí,oo1tsho3bi2,oo1chho3bi2
烏胡椒,oo-hôo-tsio,16,o͘-hô͘-chio,oo1hoo5tsio1,oo1hoo5chio1
烏鶖目,oo-tshiu-ba̍k,16,o͘-chhiu-ba̍k,oo1tshiu1bak8,oo1chhiu1bak8
烘箱紙,hang-siunn-tsuá,16,hang-siuⁿ-chóa,hang1siunn1tsua2,hang1siunn1choa2
焚化爐,hûn-huà-lôo,16,hûn-hòa-lô͘,hun5hua3loo5,hun5hoa3loo5
無人機,bô-lâng-ki,16,bô-lâng-ki,bo5lang5ki1,bo5lang5ki1
無人機,bû-jîn-ki,16,bû-jîn-ki,bu5jin5ki1,bu5jin5ki1
無人機,bû-lîn-ki,16,bû-lîn-ki,bu5lin5ki1,bu5lin5ki1
無花果,bû-hua-kó,16,bû-hoa-kó,bu5hua1ko2,bu5hoa1ko2
無重巡,bô-tîng-sûn,16,bô-têng-sûn,bo5ting5sun5,bo5teng5sun5
焦慮症,tsiau-lī-tsìng,16,chiau-lī-chèng,tsiau1li7tsing3,chiau1li7cheng3
焦慮症,tsiau-lū-tsìng,16,chiau-lū-chèng,tsiau1lu7tsing3,chiau1lu7cheng3
煙腸狗,ian-tshiân-káu,16,ian-chhiân-káu,ian1tshian5kau2,ian1chhian5kau2
煙腸狗,ian-tshiâng-káu,16,ian-chhiâng-káu,ian1tshiang5kau2,ian1chhiang5kau2
熨錫筆,ut-siah-pit,16,ut-siah-pit,ut4siah4pit4,ut4siah4pit4
熱氣球,jia̍t-khì-kiû,16,jia̍t-khì-kiû,jiat8khi3kiu5,jiat8khi3kiu5
熱氣球,lia̍t-khì-kiû,16,lia̍t-khì-kiû,liat8khi3kiu5,liat8khi3kiu5
燃料棒,jiân-liāu-pāng,16,jiân-liāu-pāng,jian5liau7pang7,jian5liau7pang7
燃料棒,liân-liāu-pāng,16,liân-liāu-pāng,lian5liau7pang7,lian5liau7pang7
燕麥奶,iàn-be̍h-ling,16,iàn-be̍h-leng,ian3beh8ling1,ian3beh8leng1
燕麥奶,iàn-be̍h-ni,16,iàn-be̍h-ni,ian3beh8ni1,ian3beh8ni1
爆發力,po̍k-huat-li̍k,16,po̍k-hoat-le̍k,pok8huat4lik8,pok8hoat4lek8
爵士樂,tsiok-sū-ga̍k,16,chiok-sū-ga̍k,tsiok4su7gak8,chiok4su7gak8
牚篙跳,thènn-ko-thiàu,16,thèⁿ-ko-thiàu,thenn3ko1thiau3,thenn3ko1thiau3
牚篙跳,thìnn-ko-thiàu,16,thìⁿ-ko-thiàu,thinn3ko1thiau3,thinn3ko1thiau3
牛奶凍,gû-ling-tàng,16,gû-leng-tàng,gu5ling1tang3,gu5leng1tang3
牛奶凍,gû-ni-tàng,16,gû-ni-tàng,gu5ni1tang3,gu5ni1tang3
牛奶泡,gû-ling-phàu,16,gû-leng-phàu,gu5ling1phau3,gu5leng1phau3
牛奶泡,gû-ni-phàu,16,gû-ni-phàu,gu5ni1phau3,gu5ni1phau3
牛奶膏,gû-ling-ko,16,gû-leng-ko,gu5ling1ko1,gu5leng1ko1
牛奶膏,gû-ni-ko,16,gû-ni-ko,gu5ni1ko1,gu5ni1ko1
牛奶酥,gû-ling-soo,16,gû-leng-so͘,gu5ling1soo1,gu5leng1soo1
牛奶酥,gû-ni-soo,16,gû-ni-so͘,gu5ni1soo1,gu5ni1soo1
牛奶霜,gû-ling-song,16,gû-leng-song,gu5ling1song1,gu5leng1song1
牛奶霜,gû-ni-song,16,gû-ni-song,gu5ni1song1,gu5ni1song1
牛腱子,gû-kiàn-tsí,16,gû-kiàn-chí,gu5kian3tsi2,gu5kian3chi2
牛角麭,gû-kak-pháng,16,gû-kak-pháng,gu5kak4phang2,gu5kak4phang2
牛頭狗,gû-thâu-káu,16,gû-thâu-káu,gu5thau5kau2,gu5thau5kau2
物聯網,bu̍t-liân-bāng,16,bu̍t-liân-bāng,but8lian5bang7,but8lian5bang7
猴頭果,kâu-thâu-kó,16,kâu-thâu-kó,kau5thau5ko2,kau5thau5ko2
獅仔狗,sai-á-káu,16,sai-á-káu,sai1a2kau2,sai1a2kau2
瑞士捲,suī-sū-kńg,16,sūi-sū-kńg,sui7su7kng2,sui7su7kng2
瑞樂沙,suī-lo̍k-sua,16,sūi-lo̍k-soa,sui7lok8sua1,sui7lok8soa1
瑪德蓮,má-tik-liân,16,má-tek-liân,ma2tik4lian5,ma2tek4lian5
甕底油,àng-té-iû,16,àng-té-iû,ang3te2iu5,ang3te2iu5
甜箍仔,tinn-khoo-á,16,tiⁿ-kho͘-á,tinn1khoo1a2,tinn1khoo1a2
甜薟醬,tinn-hiam-tsiùnn,16,tiⁿ-hiam-chiùⁿ,tinn1hiam1tsiunn3,tinn1hiam1chiunn3
生成式,sing-sîng-sik,16,seng-sêng-sek,sing1sing5sik4,seng1seng5sek4
生湠地,senn-thuànn-tē,16,seⁿ-thòaⁿ-tē,senn1thuann3te7,senn1thoann3te7
生湠地,sinn-thuànn-tuē,16,siⁿ-thòaⁿ-tōe,sinn1thuann3tue7,sinn1thoann3toe7
界內球,kài-lāi-kiû,16,kài-lāi-kiû,kai3lai7kiu5,kai3lai7kiu5
界外球,kài-guā-kiû,16,kài-gōa-kiû,kai3gua7kiu5,kai3goa7kiu5
番薯球,han-tsî-kiû,16,han-chî-kiû,han1tsi5kiu5,han1chi5kiu5
番薯球,han-tsû-kiû,16,han-chû-kiû,han1tsu5kiu5,han1chu5kiu5
番麥枝,huan-be̍h-ki,16,hoan-be̍h-ki,huan1beh8ki1,hoan1beh8ki1
畫圖板,uē-tôo-pán,16,ōe-tô͘-pán,ue7too5pan2,oe7too5pan2
畫圖板,uī-tôo-pán,16,ūi-tô͘-pán,ui7too5pan2,ui7too5pan2
畫鼻影,uē-phīnn-iánn,16,ōe-phīⁿ-iáⁿ,ue7phinn7iann2,oe7phinn7iann2
痟牛症,siáu-gû-tsìng,16,siáu-gû-chèng,siau2gu5tsing3,siau2gu5cheng3
痟狗病,siáu-káu-pēnn,16,siáu-káu-pēⁿ,siau2kau2penn7,siau2kau2penn7
痟狗病,siáu-káu-pīnn,16,siáu-káu-pīⁿ,siau2kau2pinn7,siau2kau2pinn7
痟鹿症,siáu-lo̍k-tsìng,16,siáu-lo̍k-chèng,siau2lok8tsing3,siau2lok8cheng3
發球權,huat-kiû-khuân,16,hoat-kiû-khoân,huat4kiu5khuan5,hoat4kiu5khoan5
發球權,huat-kiû-kuân,16,hoat-kiû-koân,huat4kiu5kuan5,hoat4kiu5koan5
益生菌,ik-sing-khún,16,ek-seng-khún,ik4sing1khun2,ek4seng1khun2
監視器,kàm-sī-khì,16,kàm-sī-khì,kam3si7khi3,kam3si7khi3
目墘線,ba̍k-kînn-suànn,16,ba̍k-kîⁿ-sòaⁿ,bak8kinn5suann3,bak8kinn5soann3
目尾痕,ba̍k-bué-hûn,16,ba̍k-bóe-hûn,bak8bue2hun5,bak8boe2hun5
目尾痕,ba̍k-bé-hûn,16,ba̍k-bé-hûn,bak8be2hun5,bak8be2hun5
目屎溝,ba̍k-sái-kau,16,ba̍k-sái-kau,bak8sai2kau1,bak8sai2kau1
目彩盤,ba̍k-tshái-puânn,16,ba̍k-chhái-pôaⁿ,bak8tshai2puann5,bak8chhai2poann5
目彩筅,ba̍k-tshái-tshíng,16,ba̍k-chhái-chhéng,bak8tshai2tshing2,bak8chhai2chheng2
目眉筅,ba̍k-bâi-tshíng,16,ba̍k-bâi-chhéng,bak8bai5tshing2,bak8bai5chheng2
目眉筆,ba̍k-bâi-pit,16,ba̍k-bâi-pit,bak8bai5pit4,bak8bai5pit4
目眉粉,ba̍k-bâi-hún,16,ba̍k-bâi-hún,bak8bai5hun2,bak8bai5hun2
目眉膠,ba̍k-bâi-ka,16,ba̍k-bâi-ka,bak8bai5ka1,bak8bai5ka1
目睭頭,ba̍k-tsiu-thâu,16,ba̍k-chiu-thâu,bak8tsiu1thau5,bak8chiu1thau5
直排輪,ti̍t-pâi-lián,16,ti̍t-pâi-lián,tit8pai5lian2,tit8pai5lian2
真假值,tsin-ké-ta̍t,16,chin-ké-ta̍t,tsin1ke2tat8,chin1ke2tat8
眼影盤,gán-iánn-puânn,16,gán-iáⁿ-pôaⁿ,gan2iann2puann5,gan2iann2poann5
眼影筅,gán-iánn-tshíng,16,gán-iáⁿ-chhéng,gan2iann2tshing2,gan2iann2chheng2
碳跤跡,thuànn-kha-jiah,16,thòaⁿ-kha-jiah,thuann3kha1jiah4,thoann3kha1jiah4
碳跤跡,thuànn-kha-liah,16,thòaⁿ-kha-liah,thuann3kha1liah4,thoann3kha1liah4
確認框,khak-jīn-khing,16,khak-jīn-kheng,khak4jin7khing1,khak4jin7kheng1
確認框,khak-līn-khing,16,khak-līn-kheng,khak4lin7khing1,khak4lin7kheng1
神波刀,sîn-pho-to,16,sîn-pho-to,sin5pho1to1,sin5pho1to1
禽流感,khîm-liû-kám,16,khîm-liû-kám,khim5liu5kam2,khim5liu5kam2
禽鳥類,khîm-tsiáu-luī,16,khîm-chiáu-lūi,khim5tsiau2lui7,khim5chiau2lui7
秋田狗,tshiu-tiân-káu,16,chhiu-tiân-káu,tshiu1tian5kau2,chhiu1tian5kau2
穆斯林,bo̍k-su-lîm,16,bo̍k-su-lîm,bok8su1lim5,bok8su1lim5
積分賽,tsik-hun-sài,16,chek-hun-sài,tsik4hun1sai3,chek4hun1sai3
空心球,khang-sim-kiû,16,khang-sim-kiû,khang1sim1kiu5,khang1sim1kiu5
空心磚,khang-sim-tsng,16,khang-sim-chng,khang1sim1tsng1,khang1sim1chng1
空手道,khang-tshiú-tō,16,khang-chhiú-tō,khang1tshiu2to7,khang1chhiu2to7
窯烘麭,iô-hang-pháng,16,iô-hang-pháng,io5hang1phang2,io5hang1phang2
米割包,bí-kuah-pau,16,bí-koah-pau,bi2kuah4pau1,bi2koah4pau1
米格魯,bí-gū-luh,16,bí-gū-luh,bi2gu7luh4,bi2gu7luh4
粉刺鋏,hún-tshì-giap,16,hún-chhì-giap,hun2tshi3giap4,hun2chhi3giap4
粉尾筅,hún-bué-tshíng,16,hún-bóe-chhéng,hun2bue2tshing2,hun2boe2chheng2
粉尾筅,hún-bé-tshíng,16,hún-bé-chhéng,hun2be2tshing2,hun2be2chheng2
粉底液,hún-té-i̍k,16,hún-té-e̍k,hun2te2ik8,hun2te2ek8
粉底筅,hún-tué-tshíng,16,hún-tóe-chhéng,hun2tue2tshing2,hun2toe2chheng2
粉底筅,hún-té-tshíng,16,hún-té-chhéng,hun2te2tshing2,hun2te2chheng2
粉拭仔,hún-tshit-á,16,hún-chhit-á,hun2tshit4a2,hun2chhit4a2
粉撲仔,hún-phok-á,16,hún-phok-á,hun2phok4a2,hun2phok4a2
粉紅醬,hún-âng-tsiùnn,16,hún-âng-chiùⁿ,hun2ang5tsiunn3,hun2ang5chiunn3
粑粑絲,pa-pa-si,16,pa-pa-si,pa1pa1si1,pa1pa1si1
精華帶,tsing-huâ-tuà,16,cheng-hôa-tòa,tsing1hua5tua3,cheng1hoa5toa3
精華液,tsing-huâ-i̍k,16,cheng-hôa-e̍k,tsing1hua5ik8,cheng1hoa5ek8
糖餡餅,thn̂g-ānn-piánn,16,thn̂g-āⁿ-piáⁿ,thng5ann7piann2,thng5ann7piann2
紅貴賓,âng-kuì-pin,16,âng-kùi-pin,ang5kui3pin1,ang5kui3pin1
紐結糖,niú-kat-thn̂g,16,niú-kat-thn̂g,niu2kat4thng5,niu2kat4thng5
素顏霜,sòo-gân-song,16,sò͘-gân-song,soo3gan5song1,soo3gan5song1
終端機,tsiong-tuan-ki,16,chiong-toan-ki,tsiong1tuan1ki1,chiong1toan1ki1
組合齒,tsoo-ha̍p-khí,16,cho͘-ha̍p-khí,tsoo1hap8khi2,choo1hap8khi2
綠奶茶,li̍k-ling-tê,16,le̍k-leng-tê,lik8ling1te5,lek8leng1te5
綠奶茶,li̍k-ni-tê,16,le̍k-ni-tê,lik8ni1te5,lek8ni1te5
網仔瓜,bāng-á-kue,16,bāng-á-koe,bang7a2kue1,bang7a2koe1
網仔篩,bāng-á-thai,16,bāng-á-thai,bang7a2thai1,bang7a2thai1
羅宋湯,lô-sòng-thng,16,lô-sòng-thng,lo5song3thng1,lo5song3thng1
羅素狗,lô-sòo-káu,16,lô-sò͘-káu,lo5soo3kau2,lo5soo3kau2
羊駱駝,iûnn-lo̍k-tô,16,iûⁿ-lo̍k-tô,iunn5lok8to5,iunn5lok8to5
羌仔虎,kiunn-á-hóo,16,kiuⁿ-á-hó͘,kiunn1a2hoo2,kiunn1a2hoo2
美妝卵,bí-tsong-nn̄g,16,bí-chong-nn̄g,bi2tsong1nng7,bi2chong1nng7
羽毛球,ú-môo-kiû,16,ú-mô͘-kiû,u2moo5kiu5,u2moo5kiu5
羽絨衫,ú-jiông-sann,16,ú-jiông-saⁿ,u2jiong5sann1,u2jiong5sann1
羽絨衫,ú-liông-sann,16,ú-liông-saⁿ,u2liong5sann1,u2liong5sann1
翕貼機,hip-tah-ki,16,hip-tah-ki,hip4tah4ki1,hip4tah4ki1
翕隨有,hip-suî-ū,16,hip-sûi-ū,hip4sui5u7,hip4sui5u7
考古題,khó-kóo-tê,16,khó-kó͘-tê,kho2koo2te5,kho2koo2te5
耐力賽,nāi-li̍k-sài,16,nāi-le̍k-sài,nai7lik8sai3,nai7lek8sai3
耳機空,hī-ki-khang,16,hī-ki-khang,hi7ki1khang1,hi7ki1khang1
耳機空,hīnn-ki-khang,16,hīⁿ-ki-khang,hinn7ki1khang1,hinn7ki1khang1
聯合國,liân-ha̍p-kok,16,liân-ha̍p-kok,lian5hap8kok4,lian5hap8kok4
肉桂捲,jio̍k-kuì-kńg,16,jio̍k-kùi-kńg,jiok8kui3kng2,jiok8kui3kng2
肉桂捲,lio̍k-kuì-kńg,16,lio̍k-kùi-kńg,liok8kui3kng2,liok8kui3kng2
肌少症,ki-tsió-tsìng,16,ki-chió-chèng,ki1tsio2tsing3,ki1chio2cheng3
肌耐力,ki-nāi-li̍k,16,ki-nāi-le̍k,ki1nai7lik8,ki1nai7lek8
肚臍丁,tōo-tsâi-ting,16,tō͘-châi-teng,too7tsai5ting1,too7chai5teng1
肥身症,puî-sin-tsìng,16,pûi-sin-chèng,pui5sin1tsing3,pui5sin1cheng3
胭脂筆,ian-tsi-pit,16,ian-chi-pit,ian1tsi1pit4,ian1chi1pit4
胸坎捒,hing-khám-sak,16,heng-khám-sak,hing1kham2sak4,heng1kham2sak4
能耗比,lîng-hònn-pí,16,lêng-hòⁿ-pí,ling5honn3pi2,leng5honn3pi2
脈衝光,me̍h-tshiong-kng,16,me̍h-chhiong-kng,meh8tshiong1kng1,meh8chhiong1kng1
脣線筆,tûn-suànn-pit,16,tûn-sòaⁿ-pit,tun5suann3pit4,tun5soann3pit4
膨獅狗,phòng-sai-káu,16,phòng-sai-káu,phong3sai1kau2,phong3sai1kau2
膨粉筅,phòng-hún-tshíng,16,phòng-hún-chhéng,phong3hun2tshing2,phong3hun2chheng2
膨粉餅,phòng-hún-piánn,16,phòng-hún-piáⁿ,phong3hun2piann2,phong3hun2piann2
膽固醇,tánn-kòo-sûn,16,táⁿ-kò͘-sûn,tann2koo3sun5,tann2koo3sun5
自由車,tsū-iû-tshia,16,chū-iû-chhia,tsu7iu5tshia1,chu7iu5chhia1
自閉症,tsū-pì-tsìng,16,chū-pì-chèng,tsu7pi3tsing3,chu7pi3cheng3
臭殕茶,tshàu-phú-tê,16,chhàu-phú-tê,tshau3phu2te5,chhau3phu2te5
舍利子,sià-lī-tsú,16,sià-lī-chú,sia3li7tsu2,sia3li7chu2
